"backup.tipo_de_abogado","backup.giro_empresa","backup.trab_base","backup.acci_on_principal","backup.causa","backup.sueldo_diario_integrado","backup.gen","backup.ano_nac","backup.horas","backup.reinstalacion_t","backup.indem_const_t","backup.sal_caidos_t","backup.rec_hr_extra","backup.rec_20_d_ias_t","backup.sarimssinfo","backup.modo_de_termino","backup.liq_total","backup.cod_imss","backup.antig_anos","backup.djuicio","backup.id","backup.menor.3.anos"
"0","2","0","2","0",620.69,"1",NA,66,"0","1","1","1","0","1","convenio",16000,"0",0.219178082191781,1.40821917808219,2237,1
"0","6","0","2","0",533.33,"0",NA,52.5,"0","1","1","1","0","0","desiste",0,"0",3.95342465753425,3.27123287671233,2238,0
"0","4","0","2","0",320,"0",NA,48.5,"0","1","1","0","0","0","convenio",5000,"0",1.47945205479452,1.87397260273973,2239,1
"0","5","0","1","0",500,"0",NA,99,"1","1","1","1","1","1","caducidad",0,"0",4.0986301369863,3.07945205479452,2240,0
"1","3","0","2","0",162.98,"0",NA,60,"0","1","1","0","0","0","convenio",9500,"0",2.29315068493151,0.334246575342466,2241,1
"0","2","0","2","0",500,"0",NA,72,"0","1","1","1","0","0","convenio",10000,"0",0.372602739726027,0.53972602739726,2242,1
"0","7","0","2","0",200,"1",NA,60,"0","1","1","1","0","1","caducidad",0,"0",0.287671232876712,2.05479452054795,2243,1
"0","2","0","2","0",153.33,"0",NA,66,"0","1","1","1","0","0","caducidad",0,"0",17.3232876712329,2.63561643835616,2244,1
"0","3","1","2","0",373.33,"0",NA,69,"0","1","1","1","0","0","convenio",10000,"0",1.43287671232877,0.536986301369863,2245,1
"0","2","0","1","0",392.85,"1",NA,NA,"1","1","1","1","1","1","desiste",0,"0",3,0.819178082191781,2246,1
"0","7","1","2","0",2057.215,"1",NA,69,"0","1","1","1","0","1","convenio",500000,"0",1.06027397260274,1.28219178082192,2247,1
"0","3","1","1","0",1133.33,"0",NA,50,"1","0","1","1","0","1","caducidad",0,"0",1.64657534246575,2.67671232876712,2248,1
"0","3","0","1","0",800,"1",NA,50,"1","0","1","1","0","1","caducidad",0,"0",1.78356164383562,0.73972602739726,2249,1
"0","3","0","1","0",466.66,"0",NA,45,"1","0","1","1","0","1","caducidad",0,"0",1.26301369863014,2.7041095890411,2250,1
"0","1","0","2","0",164.285714285714,"0",NA,76,"0","1","1","1","1","0","caducidad",0,"0",3.91232876712329,2.64109589041096,2251,1
"0","7","0","2","0",186.66,"0",NA,57.5,"0","1","1","1","0","0","convenio",18000,"0",1.49315068493151,0.498630136986301,2252,1
"1","10","0","2","0",65.23,"1",NA,50,"0","1","1","1","0","0","convenio",25555.18,"0",1.55616438356164,0.0438356164383562,2253,1
"0","3","1","2","0",636,"0",NA,66,"0","1","1","1","0","0","desiste",0,"0",0.742465753424657,2.27397260273973,2254,1
"0","2","0","2","0",242.86,"0",NA,NA,"0","1","1","1","1","0","convenio",15000,"0",1.17808219178082,3.02191780821918,2255,0
"0","1","0","2","0",409.53,"0",NA,NA,"0","1","1","1","0","0","convenio",30000,"0",12.8630136986301,0.906849315068493,2256,1
"0","6","0","2","0",202.12,"0",NA,52.5,"1","1","1","0","1","1","convenio",20000,"0",3.53972602739726,0.328767123287671,2257,1
"0","2","0","2","0",720,"1",NA,72,"0","1","1","1","0","0","desiste",0,"0",2.30958904109589,1.87671232876712,2258,1
"0","6","0","2","0",200,"0",NA,60,"0","1","1","0","1","1","caducidad",0,"0",1.92328767123288,2.45479452054795,2259,1
"0","7","0","2","0",774.48,"0",NA,60,"0","1","1","1","1","0","convenio",100000,"0",4.44657534246575,0.506849315068493,2260,1
"0","6","0","2","0",152.38,"1",NA,54,"0","1","1","1","1","0",NA,NA,"0",1.75890410958904,NA,2261,0
"0","6","0","2","0",152.38,"1",NA,54,"0","1","1","1","1","0",NA,NA,"0",1.75890410958904,NA,2262,0
"0","6","0","2","0",152.38,"1",NA,54,"0","1","1","1","1","0",NA,NA,"0",1.75890410958904,NA,2263,0
"0","1","0","2","0",123.33,"0",NA,54,"0","1","1","0","1","0","caducidad",0,"0",2.07123287671233,0.805479452054795,2264,1
"0","5","0","2","0",171.42,"0",NA,78,"0","1","1","0","1","0","convenio",17000,"0",1.74520547945205,0.865753424657534,2265,1
"0","7","0","2","0",233.82,"1",NA,45,"0","1","1","0","0","0","desiste",0,"0",2.75068493150685,0.0246575342465753,2266,1
"0","1","0","2","0",226.66,"0",NA,54,"0","1","1","1","0","1","convenio",27000,"0",8.95890410958904,0.802739726027397,2267,1
"0","1","0","2","0",597.23,"0",NA,77,"0","1","1","1","1","1","desiste",0,"0",3.33972602739726,1.52876712328767,2268,1
"0","7","0","2","0",219.24,"0",NA,84,"0","1","1","1","0","1","convenio",9500,"0",0.183561643835616,0.189041095890411,2269,1
"0","6","0","2","0",643.31,"1",NA,60,"0","1","1","1","0","1","caducidad",0,"0",4.73972602739726,2.96986301369863,2270,1
"0","5","0","2","0",285.71,"1",NA,60,"0","1","1","1","0","0","desiste",0,"0",0.150684931506849,0.0191780821917808,2271,1
"0","2","1","1","0",744.61,"0",NA,72,"1","1","1","1","1","0","convenio",18000,"0",1.56438356164384,1.11506849315068,2272,1
"1","5","0","2","0",125.42,"1",NA,40,"0","1","1","0","0","0","convenio",7500,"0",0.619178082191781,0.93972602739726,2273,1
"0","3","0","1","0",1586.14,"1",NA,112,"1","1","1","1","1","1","desiste",0,"0",3.20547945205479,1.55616438356164,2274,1
"0","2","0","2","0",257.14,"0",NA,NA,"0","1","1","0","0","0","caducidad",0,"0",0.802739726027397,2.4,2275,1
"0","5","0","2","0",314.28,"0",NA,96,"0","1","1","1","0","1","caducidad",0,"0",0.0657534246575342,0.761643835616438,2276,1
"1","7","0","2","0",110.79,"0",NA,50,"0","1","1","0","0","0",NA,NA,"0",12.6082191780822,NA,2277,0
"1","7","0","2","0",110.79,"0",NA,50,"0","1","1","0","0","0",NA,NA,"0",8.64931506849315,NA,2278,0
"1","7","0","2","0",113.02,"0",NA,50,"0","1","1","0","0","0",NA,NA,"0",9.64383561643836,NA,2279,0
"0","9","1","2","0",300,"0",NA,60,"0","1","1","1","0","1",NA,NA,"0",0.235616438356164,NA,2280,0
"1","7","0","2","0",312.88,"0",NA,45,"0","1","1","0","0","0","convenio",11500,"0",3.90684931506849,0.564383561643836,2281,1
"0","3","0","1","0",1433.33,"0",NA,45,"1","0","1","0","0","1","convenio",120000,"0",3.27123287671233,1.34246575342466,2282,1
"0","1","1","2","0",553.33,"0",NA,52.5,"0","1","1","1","1","0","convenio",30000,"0",18.8191780821918,1.46849315068493,2283,1
"1","3","0","2","0",248.75,"0",NA,48,"0","1","1","0","0","0","desiste",0,"0",3.7041095890411,0.90958904109589,2284,1
"1","1","0","2","0",133.78,"0",NA,48,"0","1","1","0","0","1","desiste",0,"0",0.501369863013699,2.31780821917808,2285,1
"0","7","0","1","0",634.8,"0",NA,66,"1","0","1","1","0","1","convenio",4500,"0",0.197260273972603,1.94794520547945,2286,1
"0","5","0","2","0",272.23,"0",NA,54,"0","1","1","1","0","1","convenio",11000,"0",2.72876712328767,0.758904109589041,2287,1
"0","4","0","2","0",107.85,"0",NA,56,"0","1","1","1","0","1","convenio",10000,"0",0.0657534246575342,0.567123287671233,2288,1
"0","7","1","2","0",214.28,"1",NA,69,"0","1","1","0","0","0","desiste",0,"0",0.224657534246575,0.947945205479452,2289,1
"0","2","0","2","0",285.71,"0",NA,54.5,"0","1","1","1","0","1","convenio",13000,"0",7.55890410958904,0.564383561643836,2290,1
"0","3","0","2","0",1030.66,"0",NA,55,"0","1","1","1","0","0","convenio",155000,"0",0.843835616438356,0.547945205479452,2291,1
"0","3","0","2","0",150,"0",NA,60,"0","1","1","0","0","0","convenio",5000,"0",2.22739726027397,1.46027397260274,2292,1
"0","3","0","2","0",243,"0",NA,45,"0","1","1","0","0","1","convenio",13000,"0",4.57534246575342,0.786301369863014,2293,1
"0","3","0","1","0",747,"0",NA,78,"1","1","1","1","1","1","convenio",172000,"0",15.758904109589,0.827397260273973,2294,1
"0","1","0","2","0",207,"0",NA,60,"0","1","1","1","0","0","convenio",5000,"0",0.295890410958904,0.487671232876712,2295,1
"0","5","0","1","0",589.18,"0",NA,48,"1","1","1","1","0","1","convenio",17000,"0",0.665753424657534,0.772602739726027,2296,1
"0","4","0","2","0",253.33,"0",NA,48,"0","1","1","1","0","1","convenio",6500,"0",1.24109589041096,1.32054794520548,2297,1
"0","2","0","2","0",208.19,"1",NA,39,"0","1","1","1","0","0","convenio",16854.8,"0",0.835616438356164,0.150684931506849,2298,1
"0","1","1","2","0",116.66,"1",NA,48,"0","1","1","0","0","0","convenio",5500,"0",5.27123287671233,0.136986301369863,2299,1
"1","3","0","2","0",83.52,"0",NA,36,"0","1","1","0","0","0","convenio",2500,"0",0.128767123287671,0.120547945205479,2300,1
"1","3","0","2","0",1058.25,"0",NA,48,"0","1","1","0","0","0","laudo",350000,"1",3.830136986,2.07123287671233,2301,1
"0","1","0","2","0",633.33,"0",NA,60,"0","1","1","1","0","0","laudo",0,"1",0.463013699,4.33698630136986,2302,0
"0","7","1","2","0",798.28,"1",NA,51,"0","1","1","0","0","0","laudo",79030,"1",4.443835616,2.86301369863014,2303,1
"0","6","0","2","0",1040,"1",NA,40,"0","1","1","0","1","1","laudo",0,"1",5.487671233,3.07123287671233,2304,0
"0","7","0","2","0",1408.83,"0",NA,62,"0","1","1","1","1","1","laudo",0,"1",16.14520548,4.60547945205479,2305,0
"0","7","0","2","0",NA,"0",NA,54,"0","1","1","0","0","0","laudo",0,"1",0.361643836,4.66301369863014,2306,0
"0","7","0","2","0",483,"0",NA,84,"0","1","1","0","0","0","laudo",0,"1",3.315068493,3.87123287671233,2307,0
"1","1","0","2","0",145.28,"0",NA,54,"0","1","1","0","0","0","laudo",158274,"1",0.95890411,2.28493150684932,2308,1
"0","2","0","2","0",233.33,"0",NA,51,"0","1","1","1","1","0","laudo",60000,"1",7.860273973,3.43287671232877,2309,0
"0","2","0","1","0",112.56,"0",NA,50,"1","1","1","1","0","0","laudo",50000,"1",2.915068493,3.27123287671233,2310,0
"0","4","0","1","0",500,"0",NA,60,"1","1","1","1","1","0","laudo",25000,"1",0.591780822,3.98356164383562,2311,0
"0","2","0","1","0",1883.64,"0",NA,66,"1","1","1","1","0","1","laudo",160000,"1",10.36986301,1.27397260273973,2312,1
"0","2","0","1","0",1607.72,"0",NA,66,"1","1","1","1","0","1","laudo",160000,"1",10.20821918,1.27397260273973,2313,1
"0","2","0","1","0",1782.09,"0",NA,66,"1","1","1","1","0","1","laudo",160000,"1",13.34794521,1.27397260273973,2314,1
"1","1","0","2","0",88.08,"1",NA,48,"0","1","1","0","0","0","laudo",0,"1",1.506849315,2.32054794520548,2315,1
"0","1","0","2","0",170,"0",NA,72,"0","1","1","1","0","0","laudo",0,"1",0.389041096,2.30684931506849,2316,1
"0","7","0","2","0",104.64,"0",NA,NA,"0","1","1","0","1","0","laudo",0,"1",5.58630137,2.70684931506849,2317,1
"0","2","0","1","0",427.12,"0",NA,66,"1","1","1","1","1","0","laudo",0,"1",4.898630137,1.88219178082192,2318,1
"0","4","1","2","0",500,"0",NA,72,"0","1","1","1","0","1","laudo",0,"1",3.909589041,3.75342465753425,2319,0
"1","3","0","2","0",156.77,"1",NA,49,"0","1","1","0","0","0","laudo",0,"1",0.783561644,1.70684931506849,2320,1
"0","6","0","2","0",266.66,"0",NA,63,"0","1","1","0","0","1","laudo",0,"1",NA,5.46849315068493,2321,0
"0","4","0","2","0",300,"0",NA,60,"0","1","1","0","0","0","laudo",0,"1",0.736986301,1.83835616438356,2322,1
"0","1","0","2","0",200,"1",NA,50,"0","1","1","1","0","0","laudo",0,"1",0.643835616,4.99452054794521,2323,0
"0","5","0","2","0",264.04,"0",NA,63,"0","1","1","1","0","1","laudo",0,"0",9.41369863,0.758904109589041,2324,1
"0","2","0","2","0",2500,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",10.43561644,4.7972602739726,2325,0
"0","2","0","2","0",2000,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",9.216438356,4.7972602739726,2326,0
"0","2","0","2","0",2333.33,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",10.13424658,4.7972602739726,2327,0
"0","2","0","2","0",1500,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",20.14246575,4.7972602739726,2328,0
"0","2","0","2","0",2000,"1",NA,66,"0","1","1","1","0","1","laudo",0,"0",4.106849315,4.7972602739726,2329,0
"0","2","0","1","0",400,"1",NA,60,"1","0","1","1","0","0","laudo",0,"0",1.367123288,3.29315068493151,2330,0
"0","1","0","2","0",166.66,"0",NA,72,"0","1","1","1","0","0","laudo",0,"0",0.487671233,4.26575342465753,2331,0
"0","2","0","1","0",2494.99,"0",NA,48,"0","1","1","1","0","0","laudo",189575,"0",31.62465753,1.93698630136986,2332,1
"0","1","1","2","0",106.66,"0",NA,60,"0","1","1","1","0","0","laudo",675000,"0",14.05753425,3.16712328767123,2333,0
"0","2","0","2","0",388.45,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",2.076712329,4.26301369863014,2334,0
"1","4","0","2","0",261.3,"0",NA,66,"0","1","1","0","0","0","laudo",0,"0",30.53150685,4.37260273972603,2335,0
"1","3","0","2","0",146.39,"0",NA,50,"0","1","1","0","0","0","laudo",0,"0",0.808219178,4.27671232876712,2336,0
"0","3","0","2","0",233.33,"0",NA,60,"0","1","1","1","0","1","desiste",0,"0",0.232876712,1.66027397260274,2337,1
"0","1","1","2","0",1000,"0",NA,45,"0","1","1","1","0","0","laudo",0,"0",2.638356164,4.44931506849315,2338,0
"1","5","0","2","0",179.16,"1",NA,72,"0","1","1","0","0","0","laudo",0,"0",2.112328767,0.961643835616438,2339,1
"0","5","0","2","0",150,"0",NA,78,"0","1","1","1","0","0","laudo",0,"0",0.309589041,4.33424657534247,2340,0
"1","4","0","2","0",223.96,"0",NA,54,"0","1","1","0","0","0","laudo",0,"0",19.50958904,4.02739726027397,2341,0
"0","3","0","2","0",114.29,"0",NA,39,"0","1","1","0","0","0","laudo",55252.72,"0",0.271232877,2.32054794520548,2342,1
"0","1","1","2","0",766.67,"0",NA,60,"0","1","1","1","0","0","laudo",160000,"0",9.484931507,3.96986301369863,2343,0
"0","2","0","2","0",666.66,"0",NA,63,"1","1","1","1","0","1","laudo",515328.18,"0",10.23013699,2.16712328767123,2344,1
"0","2","0","2","0",200,"1",NA,50,"0","1","1","0","0","0","laudo",0,"0",0.512328767,4.96986301369863,2345,0
"0","4","0","1","0",346.66,"1",NA,52.5,"1","0","1","1","1","0","laudo",0,"0",6.654794521,5.14246575342466,2346,0
"0","5","0","2","0",700,"0",NA,60,"0","1","1","1","0","0","laudo",0,"0",1.287671233,1.86027397260274,2347,1
"0","2","1","2","0",954.13,"0",NA,60,"0","1","1","1","0","0","laudo",150286.2,"0",1.830136986,3.52328767123288,2348,0
"0","2","1","2","0",343.66,"1",NA,52.5,"0","1","1","1","0","0","laudo",11856.37,"0",3.887671233,2.78630136986301,2349,1
"0","4","0","2","0",500,"0",NA,72,"0","1","1","1","0","0","laudo",0,"0",2.112328767,5.41917808219178,2350,0
"0","1","0","2","0",100,"0",NA,66,"0","1","1","1","0","1","laudo",35000,"0",40.88219178,3.77534246575342,2351,0
"0","4","0","2","0",245.06,"0",NA,53.5,"0","1","1","1","0","0","laudo",0,"0",1.876712329,2.86849315068493,2352,1
"0","1","0","1","0",550,"1",NA,60,"1","1","1","1","0","1","laudo",0,"0",2.871232877,5.92602739726027,2353,0
"0","4","0","2","0",180,"0",NA,54,"0","1","1","1","0","0","laudo",0,"0",0.589041096,5.51506849315069,2354,0
"0","1","0","2","0",206.67,"0",NA,66,"0","1","1","1","0","0","laudo",46085.18,"0",4.276712329,3.7972602739726,2355,0
"0","2","0","2","0",400,"0",NA,84,"0","1","1","1","0","1","laudo",0,"0",-0.665753425,5.56986301369863,2356,0
"0","5","0","2","0",200,"1",NA,96,"0","1","1","0","0","0","laudo",0,"0",0.8,2.24931506849315,2357,1
"0","7","0","2","0",266.66,"1",NA,75,"0","1","1","1","0","0","laudo",0,"0",0.290410959,2.57808219178082,2358,1
"0","7","0","2","0",589.78,"0",NA,72,"0","1","1","0","0","0","laudo",200000,"0",0.687671233,7.66575342465753,2359,0
"0","2","0","2","0",357.14,"0",NA,72,"0","1","1","1","0","1","laudo",0,"0",0.734246575,3.12054794520548,2360,0
"0","4","0","2","0",233.33,"0",NA,72,"0","1","1","1","0","1","laudo",0,"0",2.019178082,1.3013698630137,2361,1
"0","5","0","2","0",214.28,"0",NA,66,"0","1","1","0","0","0","laudo",100000,"0",1.950684932,3.55890410958904,2362,0
"0","1","0","1","0",1428.57,"1",NA,72,"1","1","1","1","0","0","laudo",345000,"0",1.142465753,4.18082191780822,2363,0
"0","2","0","2","0",266.66,"0",NA,60,"0","1","1","1","0","0","laudo",0,"0",6.621917808,3.47397260273973,2364,0
"0","2","0","2","0",300,"0",NA,60,"0","1","1","1","0","0","laudo",0,"0",5.030136986,3.47397260273973,2365,0
"0","11","0","2","0",270,"1",NA,66,"0","1","1","1","0","0","laudo",140000,"0",4.106849315,4.65479452054795,2366,0
"0","7","0","2","0",228.23,"0",NA,80.5,"0","1","1","1","0","0","laudo",0,"0",0.832876712,5.17808219178082,2367,0
"0","5","0","2","0",500,"0",NA,84,"0","1","1","0","0","1","laudo",0,"0",18.87671233,5.21917808219178,2368,0
"1","7","0","2","0",149.3,"1",NA,53,"0","1","1","0","0","0","laudo",15177.68,"0",4.019178082,5.46849315068493,2369,0
"0","2","0","2","0",431.66,"0",NA,88,"0","1","1","0","0","1","laudo",0,"0",1.016438356,4.80821917808219,2370,0
"0","7","0","2","0",441.47,"0",NA,40,"0","1","1","0","1","0","laudo",756585.08,"0",20.46027397,4.09041095890411,2371,0
"0","3","0","2","0",406.13,"0",NA,50,"0","1","1","1","1","1","laudo",0,"0",0.890410959,5.32328767123288,2372,0
"0","2","0","2","0",302,"0",NA,60,"0","1","1","0","0","1","laudo",209414.75,"0",1.589041096,3.29041095890411,2373,0
"0","2","0","2","0",177.85,"0",NA,60,"0","1","1","1","0","1","laudo",0,"0",0.24109589,2.59178082191781,2374,1
"0","7","0","1","0",996.43,"0",NA,60,"1","1","1","0","0","0","laudo",750000,"0",2.183561644,3.70684931506849,2375,0
"0","5","0","2","0",200,"0",NA,96,"0","1","1","1","0","0","laudo",0,"0",2.964383562,2.15616438356164,2376,1
"0","7","0","2","0",153.33,"0",NA,50,"0","1","1","1","1","0","laudo",0,"0",3.342465753,5.75616438356164,2377,0
"0","7","0","2","0",186.66,"0",NA,50,"0","1","1","1","1","0","laudo",0,"0",6.997260274,5.75616438356164,2378,0
"0","7","0","2","0",412.93,"0",NA,42,"0","1","1","0","0","0","laudo",0,"0",6.150684932,5.59178082191781,2379,0
"0","6","0","2","0",323.8,"1",NA,72,"0","1","1","1","0","0","laudo",110000,"0",3.78630137,2.68493150684932,2380,1
"0","5","1","2","0",339.07,"0",NA,66,"0","1","1","0","0","0","laudo",175000,"0",5.542465753,1.27945205479452,2381,1
"0","5","0","2","0",421.42,"0",NA,64.5,"0","1","1","1","0","0","laudo",0,"0",2.290410959,2.67397260273973,2382,1
"0","1","0","1","0",213.68,"0",NA,50,"1","1","1","1","1","0","laudo",0,"0",1.271232877,5.48767123287671,2383,0
"0","5","0","2","0",250,"0",NA,108,"0","1","1","1","0","0","laudo",0,"0",5.356164384,5.27945205479452,2384,0
"0","5","0","2","0",700,"0",NA,49,"0","1","1","0","0","1","laudo",0,"0",NA,5.20547945205479,2385,0
"0","7","0","2","0",300,"0",NA,90,"0","1","1","1","0","1","laudo",0,"0",0.82739726,5.03287671232877,2386,0
"0","2","0","2","0",500,"0",NA,66,"0","1","1","1","1","0","laudo",0,"0",19.59178082,3.56438356164384,2387,0
"0","5","0","2","0",357.22,"0",NA,66,"0","1","1","1","0","1","laudo",0,"0",5.279452055,5.14520547945205,2388,0
"0","1","0","2","0",507.54,"0",NA,60,"0","1","1","1","0","1","laudo",0,"0",0.410958904,5.1013698630137,2389,0
"0","3","0","2","0",120,"0",NA,60,"0","1","1","1","0","0","laudo",0,"0",2.279452055,5.10684931506849,2390,0
"0","7","1","2","0",166.66,"0",NA,45,"0","1","1","0","1","1","laudo",0,"0",2.065753425,5.05479452054795,2391,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.561643836,4.00821917808219,2392,0
"0","1","0","2","0",135.8,"0",NA,42,"0","1","1","0","0","0","laudo",0,"0",0.736986301,4.00821917808219,2393,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.290410959,4.00821917808219,2394,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",3.460273973,4.00821917808219,2395,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",3.473972603,4.00821917808219,2396,0
"0","1","0","2","0",135.8,"0",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.756164384,4.00821917808219,2397,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.073972603,4.00821917808219,2398,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",2.232876712,4.00821917808219,2399,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",2.950684932,4.00821917808219,2400,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",0.698630137,4.00821917808219,2401,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",2.854794521,4.00821917808219,2402,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",0.879452055,4.00821917808219,2403,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.208219178,4.00821917808219,2404,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",0.153424658,4.00821917808219,2405,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",0.205479452,4.00821917808219,2406,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.208219178,4.00821917808219,2407,0
"0","1","1","2","0",200,"1",NA,60,"0","1","1","0","0","0","laudo",0,"0",1.810958904,4.00821917808219,2408,0
"0","1","0","2","0",135.8,"0",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.219178082,4.00821917808219,2409,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",1.205479452,4.00821917808219,2410,0
"0","1","0","2","0",135.8,"1",NA,42,"0","1","1","0","0","0","laudo",0,"0",2.652054795,4.00821917808219,2411,0
